name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
exclusive/marginal64/q1/manual_time,1,1,49,575733.6734693878,575988.9387754973,ns,1048576.0,1048576.0
exclusive/marginal64/q1/manual_time,2,1,49,582225.6938775512,583170.0612246174,ns,1048576.0,1048576.0
exclusive/marginal64/q1/manual_time,3,1,49,577065.3673469389,577961.7346938872,ns,1048576.0,1048576.0
exclusive/marginal64/q1/manual_time,4,1,49,577963.081632653,578197.2653061163,ns,1048576.0,1048576.0
exclusive/marginal64/q2/manual_time,0,1,47,574456.6382978724,574686.1489361688,ns,1048576.0,1048576.0
exclusive/marginal64/q2/manual_time,1,1,47,577645.1914893618,576389.191489447,ns,1048576.0,1048576.0
exclusive/marginal64/q2/manual_time,2,1,47,573728.8085106384,573984.914893648,ns,1048576.0,1048576.0
exclusive/marginal64/q2/manual_time,3,1,47,571800.8085106383,572085.0851064478,ns,1048576.0,1048576.0
exclusive/marginal64/q2/manual_time,4,1,47,572845.7234042552,573062.9361702289,ns,1048576.0,1048576.0
exclusive/marginal64/q3/manual_time,0,1,49,577212.3673469388,577414.9795919228,ns,1048576.0,1048576.0
exclusive/marginal64/q3/manual_time,1,1,49,577537.2448979592,577762.7551019728,ns,1048576.0,1048576.0
exclusive/marginal64/q3/manual_time,2,1,49,571773.9183673472,572005.1020407842,ns,1048576.0,1048576.0
exclusive/marginal64/q3/manual_time,3,1,49,572239.1020408162,572480.4489795926,ns,1048576.0,1048576.0
exclusive/marginal64/q3/manual_time,4,1,49,573903.0612244897,574120.7551019605,ns,1048576.0,1048576.0
