footprint,layout,rows,phase,extension_phase,line_bytes,seed,rep,pattern,k,extension_denominator,compute_rounds,prefetch_extension,allocated_bytes,reserved_bytes,operations,extension_operations,useful_bytes,model_lines,model_pages,passes,elapsed_ns,ns_per_operation,checksum,logical_checksum,target_ns,calibration_batches,order_fingerprint
hot-control,dense96,128,0,0,64,918273,1,random,32,8,0,0,12288,20480,2205952,275744,150004736,3429566,2240420,17234,3300963,1.496389314,15108136386855539718,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,32,1,0,0,12288,20480,1600896,1600896,153686016,3201792,1625910,12507,3303692,2.06365185496,4800963875575265904,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,1,0,0,0,12288,20480,1779968,0,113917952,2669952,1793874,13906,3304162,1.85630415828,9684383238250399102,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,8,8,0,0,12288,20480,2394752,299344,162843136,3723091,2432170,18709,3303732,1.37957166337,17957507806942902439,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,8,0,0,0,12288,20480,2833408,0,181338112,4250112,2855544,22136,3291432,1.16165126943,17328758256594276424,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,1,1,0,0,12288,20480,1584000,1584000,152064000,3168000,1608750,12375,3315963,2.09341098485,12051116264900151600,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,8,1,0,0,12288,20480,1699712,1699712,163172352,3399424,1726270,13279,3299853,1.9414188992,7676929294689530800,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,1,8,0,0,12288,20480,1585920,198240,107842560,2465610,1610700,12390,3289793,2.07437512611,16556022299250026210,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,0,0,64,918273,1,random,32,0,0,0,12288,20480,2479872,0,158711808,3719808,2499246,19374,3298602,1.33015010452,15601579457432864898,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,1,1,0,0,12288,28672,1546496,1546496,148463616,3092992,3092992,12082,3300422,2.13412902458,17243908782497473440,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,8,1,0,0,12288,28672,1688704,1688704,162115584,3377408,3377408,13193,3304073,1.95657320644,2338653023286897872,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,32,0,0,0,12288,28672,2516224,0,161038336,2516224,2516224,19658,3301142,1.3119428159,1793844732093994438,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,32,1,0,0,12288,28672,1556480,1556480,149422080,3112960,3112960,12160,3307202,2.12479569285,7928797623248345088,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,32,8,0,0,12288,28672,2159872,269984,146871296,2429856,2429856,16874,3299752,1.5277534965,2344148764915764878,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,8,0,0,0,12288,28672,2910080,0,186245120,2910080,2910080,22735,3296902,1.13292486804,15031829390270549001,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,1,8,0,0,12288,28672,1763584,220448,119923712,1984032,1984032,13778,3302172,1.87242116055,3254319658491010950,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,8,8,0,0,12288,28672,2271360,283920,154452480,2555280,2555280,17745,3300152,1.45294096929,1200310355585415227,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,0,0,64,918273,1,random,1,0,0,0,12288,28672,1910400,0,122265600,1910400,1910400,14925,3297502,1.72607935511,16586280826043678523,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,1,1,0,0,16384,24576,1689216,1689216,162164736,3378432,1689216,13197,3299162,1.95307290483,441974701758002704,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,32,8,0,0,16384,24576,2281088,285136,155113984,2566224,2281088,17821,3284772,1.44000231468,17217578462340710527,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,8,1,0,0,16384,24576,1833344,1833344,176001024,3666688,1833344,14323,3290253,1.79467301281,10705977365805785584,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,1,8,0,0,16384,24576,2061312,257664,140169216,2318976,2061312,16104,3289463,1.59581033827,11424476052249528824,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,32,0,0,0,16384,24576,2518784,0,161202176,2518784,2518784,19678,3304102,1.31178457541,12772880700600262354,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,8,8,0,0,16384,24576,2565120,320640,174428160,2885760,2565120,20040,3306652,1.28908277196,15701284178254355224,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,8,0,0,0,16384,24576,2922112,0,187015168,2922112,2922112,22829,3305833,1.13131632189,16827089443234218843,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,1,0,0,0,16384,24576,1909376,0,122200064,1909376,1909376,14917,3287302,1.72166299356,1126619994415440387,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,0,0,64,918273,1,random,32,1,0,0,16384,24576,1706240,1706240,163799040,3412480,1706240,13330,3286152,1.92596117779,15776082824187832736,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,1,8,0,0,20480,28672,2071936,258992,140891648,4143872,2071936,16187,3326972,1.60573106505,14111079530728566473,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,32,8,0,0,20480,28672,2195968,274496,149325824,4391936,2195968,17156,3174192,1.44546368617,10805377062626125868,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,8,0,0,0,20480,28672,2914432,0,186523648,5828864,2914432,22769,3306293,1.13445535871,2336725611424966711,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,32,0,0,0,20480,28672,2502272,0,160145408,5004544,2502272,19549,3297782,1.31791507878,5599365758032787371,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,32,1,0,0,20480,28672,1698048,1698048,163012608,3396096,1698048,13266,3282622,1.9331738561,9229447821231052192,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,8,8,0,0,20480,28672,2545664,318208,173105152,5091328,2545664,19888,3282412,1.28941289974,2113492038453316240,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,8,1,0,0,20480,28672,1837568,1837568,176406528,3675136,1837568,14356,3308312,1.80037527863,18116811305329339968,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,1,0,0,0,20480,28672,1908736,0,122159104,3817472,1908736,14912,3297962,1.72782511568,2993547020716261312,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,0,random,1,1,0,0,20480,28672,1691648,1691648,162398208,3383296,1691648,13216,3297082,1.94903549675,5267810729777914368,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,32,0,0,0,16384,24576,2495360,0,159703040,3743040,2514855,19495,3319652,1.33032989228,7315433568372101745,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,8,1,0,0,16384,24576,1694976,1694976,162717696,3389952,1721460,13242,3307502,1.95135624339,2162773676694871584,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,1,1,0,0,16384,24576,1585408,1585408,152199168,3170816,1610180,12386,3284342,2.07160680405,2223564862268301984,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,1,0,0,0,16384,24576,1779200,0,113868800,2668800,1793100,13900,3298092,1.85369379496,11924695669811384212,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,32,8,0,0,16384,24576,2159232,269904,146827776,3390669,2176101,16869,3235773,1.49857588254,3960304610666141079,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,8,8,0,0,16384,24576,2378112,297264,161711616,3734379,2396691,18579,3291603,1.38412446512,4637327575324028817,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,32,1,0,0,16384,24576,1605120,1605120,154091520,3210240,1630200,12540,3314242,2.06479390949,12211797815098820288,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,8,0,0,0,16384,24576,2840320,0,181780480,4260480,2862510,22190,3306073,1.1639790587,15612690446254962050,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,0,random,1,8,0,0,16384,24576,1587968,198496,107981824,2493606,1600374,12406,3295032,2.07499899242,15073672407590732690,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,1,1,0,0,20480,36864,1546624,1546624,148475904,4639872,3117414,12083,3306552,2.13791587354,2934681146833085936,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,1,8,0,0,20480,36864,1759360,219920,119636480,3738640,2006770,13745,3298362,1.87475104583,2852901796217762907,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,32,1,0,0,20480,36864,1540864,1540864,147922944,4622592,3105804,12038,3286082,2.13262299593,1213882171896217056,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,8,0,0,0,20480,36864,2888192,0,184844288,5776384,2933320,22564,3280833,1.1359469869,5093757394920418172,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,1,0,0,0,20480,36864,1906560,0,122019840,3813120,1936350,14895,3295493,1.728502119,9341098910139052457,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,8,8,0,0,20480,36864,2260864,282608,153738752,4804336,2578798,17663,3295462,1.45761178028,1879824522698212661,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,32,8,0,0,20480,36864,2147328,268416,146018304,4563072,2449296,16776,3267892,1.5218410974,4506012823687855832,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,8,1,0,0,20480,36864,1687936,1687936,162041856,5063808,3402246,13187,3302993,1.95682359995,14407042542435016432,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,0,random,32,0,0,0,20480,36864,2510592,0,160677888,5021184,2549820,19614,3292522,1.31145243831,18222802563541218578,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,32,8,0,0,16384,24576,2207232,275904,150091776,3466044,2224476,17244,3307783,1.49861138294,11875824695354787316,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,32,1,0,0,16384,24576,1597184,1597184,153329664,3194368,1622140,12478,3297562,2.06460996354,13940195688232367968,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,1,0,0,0,16384,24576,1783424,0,114139136,2675136,1797357,13933,3309272,1.85557220268,18049721369935517723,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,8,8,0,0,16384,24576,2385664,298208,162225152,3746238,2404302,18638,3308612,1.38687258558,324083854437230938,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,8,0,0,0,16384,24576,2833408,0,181338112,4250112,2855544,22136,3301872,1.16533587821,17328758256594276424,18073358668449387431,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,1,1,0,0,16384,24576,1584256,1584256,152088576,3168512,1609010,12377,3306252,2.08694301931,1879405067280928208,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,8,1,0,0,16384,24576,1694208,1694208,162643968,3388416,1720680,13236,3296803,1.9459257659,14231163195842990144,4137516438045164112,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,1,8,0,0,16384,24576,1575808,196976,107154944,2474511,1588119,12311,3270322,2.07533024328,8887145329428777277,3366117645591835083,3000000,1,12731324740478447990
hot-control,dense96,128,32,32,64,918273,1,random,32,0,0,0,16384,24576,2473984,0,158334976,3710976,2493312,19328,3286663,1.32848999832,14330564025690865792,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,1,1,0,0,20480,36864,1550208,1550208,148819968,4650624,3124638,12111,3315643,2.13883749794,8104676969840371376,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,8,1,0,0,20480,36864,1687808,1687808,162029568,5063424,3401988,13186,3301872,1.95630782648,10269526104389852320,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,32,0,0,0,20480,36864,2511360,0,160727040,5022720,2550600,19620,3289883,1.31000055747,15982490131980233468,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,32,1,0,0,20480,36864,1560576,1560576,149815296,4681728,3145536,12192,3315543,2.12456362266,11202115124726735360,4137516438045164112,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,32,8,0,0,20480,36864,2162688,270336,147062784,4595712,2466816,16896,3292403,1.52236614805,2611760673097930240,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,8,0,0,0,20480,36864,2900736,0,185647104,5801472,2946060,22662,3287282,1.1332579042,5395475826843431274,18073358668449387431,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,1,8,0,0,20480,36864,1763456,220432,119915008,3747344,2011442,13777,3308522,1.87615795347,18334946086608727483,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,8,8,0,0,20480,36864,2268288,283536,154243584,4820112,2587266,17721,3303442,1.45635915721,12647207229929131315,3366117645591835083,3000000,1,12731324740478447990
hot-control,split64+32,128,32,32,64,918273,1,random,1,0,0,0,20480,36864,1911552,0,122339328,3823104,1941420,14934,3301632,1.72719967859,13225812178702200858,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,1,1,0,0,20480,28672,1693312,1693312,162557952,3386624,1693312,13229,3304463,1.95147911312,3715292203236392976,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,32,8,0,0,20480,28672,2268544,283568,154260992,4537088,2268544,17723,3275253,1.44376877856,932698447403249865,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,8,1,0,0,20480,28672,1830272,1830272,175706112,3660544,1830272,14299,3289372,1.79720391286,3639303221269604976,4137516438045164112,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,1,8,0,0,20480,28672,2056448,257056,139838464,4112896,2056448,16066,3287903,1.59882622853,12639214035726656982,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,32,0,0,0,20480,28672,2504704,0,160301056,5009408,2504704,19568,3313083,1.32274432428,16951787131799219472,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,8,8,0,0,20480,28672,2547456,318432,173227008,5094912,2547456,19902,3293423,1.29282821764,12345650929319904170,3366117645591835083,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,8,0,0,0,20480,28672,2908928,0,186171392,5817856,2908928,22726,3296492,1.13323258602,18392298037612026666,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,1,0,0,0,20480,28672,1912320,0,122388480,3824640,1912320,14940,3324292,1.73835550535,10985499747141215748,18073358668449387431,3000000,1,12731324740478447990
hot-control,padded128,128,32,32,64,918273,1,random,32,1,0,0,20480,28672,1695616,1695616,162779136,3391232,1695616,13247,3277292,1.93280318185,4403611793211140528,4137516438045164112,3000000,1,12731324740478447990
larger,split64+32,11184800,0,0,64,12971,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,502127160,44.8937093198,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,317917237,28.4240430763,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1670161975,149.324259263,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,388947528,34.7746520278,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,479276833,42.8507289357,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,318820408,28.5047929333,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,373529847,33.3962026143,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,1681479852,150.336157285,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,1689871279,151.086410039,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,1672314506,149.516710715,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,362024649,32.3675567735,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1686228006,150.760675739,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1679156531,150.128436002,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,331761507,29.66181845,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,364679771,32.6049434053,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,323691192,28.9402753737,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451807443,40.3947717438,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,0,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,476034621,42.5608523174,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,376526839,33.6641548351,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,470383466,42.0555992061,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,322836991,28.8639037801,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,1686288986,150.766127781,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,1681393143,150.328404889,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,1668210083,149.149746352,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,359386757,32.1317106251,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,8,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,321353939,28.7313084722,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,0,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,447592400,40.0179171733,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,318068037,28.4375256598,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,1672671957,149.548669355,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,1661777479,148.574626189,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,387574297,34.6518754917,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,479788253,42.8964534905,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,12582900,12582900,1,372582136,33.3114705672,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,11184800,11184800,1,316202276,28.2707134683,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,502040769,44.8859853551,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,split64+32,11184800,0,0,64,12971,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,22369600,22369600,1,1679388531,150.149178439,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,451008872,40.3233738645,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,332207438,29.7016878263,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,364551681,32.593491256,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,1669510164,149.265982762,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,324648092,29.0258289822,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,1685537186,150.698911559,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,1682772173,150.451699896,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,473245699,42.311503022,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,dense96,11184800,0,0,64,12971,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476265,11283179,1,363447640,32.4947822044,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,1,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,1685872845,150.72892184,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,32,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,372781457,33.3292912703,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,8,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,448105071,40.0637535763,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,8,8,0,0,1431654400,1431662592,11184800,1398100,760566400,12582900,11184800,1,358156316,32.0217005221,13243724709175709019,13243724709175709019,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,1,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,1682407893,150.419130695,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,32,0,0,0,1431654400,1431662592,11184800,0,715827200,11184800,11184800,1,322772341,28.8581236142,13471447191911920389,13471447191911920389,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,32,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,470585526,42.0736647951,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
larger,padded128,11184800,0,0,64,12971,1,random,1,1,0,0,1431654400,1431662592,11184800,11184800,1073740800,22369600,11184800,1,1670761925,149.377899024,4094843280173557893,4094843280173557893,3000000,0,8374853395100779911
