key,node,second,interval_seconds,read_ops,write_ops,read_bytes,write_bytes,read_time_us,write_time_us,volume_iops_exceeded_us,volume_tp_exceeded_us,instance_iops_exceeded_us,instance_tp_exceeded_us,queue_length
04-prep-always-129k-r0,use1-az1,34.466267483,1.100699306,0,42766,0,1196417024,0,1653706,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,35.567038101,1.100700274,0,42417,0,1185783808,0,1636799,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,36.667706144,1.100701859,0,42658,0,1193906176,0,1650228,0,0,0,0,3
04-prep-always-129k-r0,use1-az1,37.768419555,1.100697164,0,42481,0,1187594240,0,1635257,0,0,0,0,2
04-prep-always-129k-r0,use1-az1,38.869085352,1.10069829,0,42703,0,1194389504,0,1651072,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,39.969838397,1.100699338,0,42678,0,1194229760,0,1656615,0,0,0,0,3
04-prep-always-129k-r0,use1-az1,41.07051548,1.10069925,0,42500,0,1189531648,0,1633257,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,42.171202211,1.1007007,0,42405,0,1187168256,0,1637652,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,43.271895403,1.100699263,0,42439,0,1188884480,0,1642763,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,44.372636737,1.100704997,0,42542,0,1189793792,0,1654711,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,45.473268984,1.10069586,0,42392,0,1187078144,0,1668150,0,0,0,0,3
04-prep-always-129k-r0,use1-az1,46.57396652,1.100699868,0,42348,0,1185296384,0,1622020,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,47.674701466,1.100699894,0,42414,0,1187229696,0,1626332,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,48.775374987,1.100698907,0,42478,0,1187708928,0,1663209,0,0,0,0,2
04-prep-always-129k-r0,use1-az1,49.876135414,1.100700856,0,42680,0,1193836544,0,1660327,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,50.976802922,1.10070099,0,42370,0,1183830016,0,1640309,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,52.077506073,1.100703937,0,42625,0,1192169472,0,1657647,0,0,0,0,4
04-prep-always-129k-r0,use1-az1,53.178231942,1.100717891,0,42541,0,1189908480,0,1654585,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,54.278945631,1.100703983,0,42553,0,1190043648,0,1661509,0,0,0,0,12
04-prep-always-129k-r0,use1-az1,55.379638577,1.100699919,0,42510,0,1189195776,0,1648569,0,0,0,0,3
04-prep-always-129k-r0,use1-az1,56.480337456,1.100701836,0,42559,0,1189801984,0,1643625,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,57.581046713,1.100701068,0,42521,0,1189564416,0,1668392,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,58.681785481,1.100701575,0,42530,0,1188605952,0,1660839,0,0,0,0,1
04-prep-always-129k-r0,use1-az1,59.782433567,1.100706588,0,42660,0,1193693184,0,1677765,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,-0.455431961,1.100719855,0,0,0,0,0,0,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,0.645354068,1.100709645,0,24909,0,695181312,0,961702,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,1.746002116,1.10071206,0,42608,0,1191182336,0,1682288,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,2.846775699,1.100721393,0,42836,0,1197027328,0,1673155,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,3.947606795,1.100718543,0,42666,0,1190789120,0,1666151,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,5.048133535,1.10070152,0,42693,0,1192386560,0,1667187,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,6.148942736,1.100721511,0,42777,0,1193558016,0,1708498,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,7.249531986,1.10068134,0,42667,0,1191038976,0,1702552,0,0,0,0,9
04-prep-always-129k-r0,use1-az2,8.350280334,1.100721369,0,42905,0,1198555136,0,1703486,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,9.450984882,1.100709818,0,42604,0,1188909056,0,1685286,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,10.551692947,1.100700657,0,42719,0,1192882176,0,1682218,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,11.652431232,1.100710558,0,42607,0,1190006784,0,1687793,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,12.753095954,1.100713954,0,42567,0,1188216832,0,1710213,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,13.854105446,1.100706305,0,42819,0,1195036672,0,1702711,0,0,0,0,4
04-prep-always-129k-r0,use1-az2,14.95453258,1.100719494,0,42541,0,1186840576,0,1703725,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,16.055492078,1.100710956,0,42504,0,1186209792,0,1692761,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,17.155947537,1.100711428,0,42677,0,1191149568,0,1713097,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,18.256759291,1.100707352,0,42810,0,1194901504,0,1697520,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,19.357422499,1.100722347,0,42667,0,1191022592,0,1726041,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,20.458139676,1.100722473,0,42889,0,1197182976,0,1722097,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,21.558889209,1.100726826,0,42690,0,1192333312,0,1709027,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,22.659576228,1.100707979,0,42638,0,1189421056,0,1701989,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,23.760290372,1.10070774,0,42564,0,1188044800,0,1694313,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,24.86114658,1.100716438,0,42489,0,1186361344,0,1702811,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,25.961726011,1.100711463,0,42719,0,1192357888,0,1710605,0,0,0,0,13
04-prep-always-129k-r0,use1-az2,27.062402812,1.10071759,0,42607,0,1189359616,0,1701213,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,28.16326691,1.100711756,0,42748,0,1193316352,0,1748498,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,29.263824842,1.100718296,0,42716,0,1192599552,0,1733247,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,30.364500391,1.10071165,0,42916,0,1197592576,0,1728688,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,31.465275518,1.100723963,0,42587,0,1188687872,0,1713558,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,32.566247919,1.100719418,0,42626,0,1189683200,0,1732146,0,0,0,0,9
04-prep-always-129k-r0,use1-az2,33.666685721,1.100717213,0,42624,0,1189490688,0,1734324,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,34.767384099,1.100706125,0,42844,0,1196826624,0,1701620,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,35.868228401,1.100713285,0,42633,0,1189367808,0,1721816,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,36.968864915,1.100728726,0,42578,0,1188556800,0,1706729,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,38.069788383,1.100711502,0,42702,0,1191120896,0,1737932,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,39.170324198,1.100721699,0,42919,0,1198850048,0,1752382,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,40.271051217,1.100715037,0,42680,0,1190875136,0,1728674,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,41.371673423,1.100712854,0,42692,0,1191256064,0,1727202,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,42.472433242,1.1007179,0,42584,0,1188667392,0,1735645,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,43.573142943,1.100725619,0,42658,0,1190760448,0,1718395,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,44.673939383,1.100728527,0,42637,0,1189646336,0,1748587,0,0,0,0,15
04-prep-always-129k-r0,use1-az2,45.774585278,1.100718494,0,42499,0,1186287616,0,1723236,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,46.875316515,1.100708643,0,42573,0,1188372480,0,1727895,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,47.976040461,1.100720103,0,42576,0,1188573184,0,1734427,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,49.076747562,1.10071996,0,42766,0,1193361408,0,1742043,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,50.1774788,1.100719348,0,42688,0,1190932480,0,1731583,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,51.278139685,1.100715231,0,42504,0,1186439168,0,1710133,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,52.379089627,1.100724763,0,42802,0,1194835968,0,1736312,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,53.479661808,1.100719456,0,42586,0,1188732928,0,1712763,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,54.580383695,1.100720358,0,42750,0,1193304064,0,1755985,0,0,0,0,20
04-prep-always-129k-r0,use1-az2,55.681136326,1.100729991,0,42565,0,1188253696,0,1731345,0,0,0,0,3
04-prep-always-129k-r0,use1-az2,56.781873574,1.100726843,0,42660,0,1190625280,0,1740345,0,0,0,0,2
04-prep-always-129k-r0,use1-az2,57.882723435,1.100723346,0,42666,0,1191030784,0,1750284,0,0,0,0,1
04-prep-always-129k-r0,use1-az2,58.98323632,1.100711315,0,42678,0,1190957056,0,1713771,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,0.344755303,1.100698736,0,12971,0,440729600,0,555346,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,1.44544341,1.100690365,0,41185,0,1190367232,0,1497871,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,2.546103097,1.10069266,0,40312,0,1192787968,0,1453922,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,3.646859018,1.100705623,0,41006,0,1192468480,0,1494325,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,4.747486503,1.100693841,0,41208,0,1192710144,0,1509169,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,5.848224459,1.100697223,0,41267,0,1192857600,0,1523485,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,6.9489325,1.100701634,0,40841,0,1188925440,0,1518465,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,8.049612001,1.100701516,0,40815,0,1196638208,0,1509694,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,9.150339383,1.100697595,0,41251,0,1194811392,0,1536111,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,10.251014493,1.100698094,0,40889,0,1190748160,0,1505982,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,11.351700539,1.100697414,0,41072,0,1188618240,0,1509970,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,12.452390148,1.100696589,0,40986,0,1189236736,0,1524580,0,0,0,0,11
04-prep-always-129k-r0,use1-az4,13.553135582,1.100693734,0,41205,0,1189617664,0,1512613,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,14.653820525,1.100697148,0,40884,0,1190936576,0,1508483,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,15.754500251,1.100701587,0,41000,0,1188593664,0,1521759,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,16.855188307,1.100695641,0,40987,0,1186471936,0,1525478,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,17.955891495,1.100697986,0,41032,0,1195110400,0,1517075,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,19.056593751,1.100697245,0,40900,0,1192996864,0,1512364,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,20.157281382,1.100707517,0,41106,0,1195134976,0,1525272,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,21.258078253,1.100709168,0,40982,0,1194524672,0,1538701,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,22.358723458,1.100703323,0,40967,0,1187106816,0,1529222,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,23.459429255,1.100695584,0,41081,0,1190125568,0,1510489,0,0,0,0,3
04-prep-always-129k-r0,use1-az4,24.560128113,1.10070492,0,40857,0,1186430976,0,1543158,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,25.660853481,1.100707702,0,41065,0,1191202816,0,1533829,0,0,0,0,3
04-prep-always-129k-r0,use1-az4,26.761501426,1.100706872,0,41072,0,1189675008,0,1527722,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,27.862219066,1.100699113,0,40619,0,1195376640,0,1528486,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,28.962916601,1.100696676,0,41091,0,1190748160,0,1531958,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,30.06361293,1.100698194,0,41251,0,1195220992,0,1545835,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,31.164307597,1.100695368,0,41031,0,1192124416,0,1532767,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,32.265017438,1.100714399,0,40825,0,1186635776,0,1520468,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,33.365735046,1.100703269,0,40803,0,1188577280,0,1537570,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,34.466427367,1.10071095,0,41195,0,1197363200,0,1563237,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,35.567122126,1.100700947,0,40805,0,1186414592,0,1527159,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,36.667883355,1.10071133,0,40424,0,1194332160,0,1521226,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,37.768549563,1.100704638,0,40988,0,1188028416,0,1537878,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,38.869286701,1.100704264,0,41096,0,1195266048,0,1563624,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,39.969975983,1.100702027,0,41238,0,1195081728,0,1550873,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,41.070641191,1.100699723,0,41090,0,1190776832,0,1549683,0,0,0,0,14
04-prep-always-129k-r0,use1-az4,42.171368313,1.100698955,0,40646,0,1188167680,0,1521237,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,43.272088518,1.100712439,0,40682,0,1190195200,0,1525489,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,44.372787939,1.100702703,0,41084,0,1190744064,0,1537081,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,45.473534909,1.100713938,0,40789,0,1188134912,0,1547520,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,46.574206515,1.100704703,0,40645,0,1186480128,0,1500059,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,47.674920619,1.100704615,0,40486,0,1188188160,0,1504518,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,48.775590889,1.100698774,0,41106,0,1188732928,0,1525969,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,49.876284898,1.100702138,0,41201,0,1194917888,0,1550304,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,50.977020659,1.100699413,0,40606,0,1184317440,0,1511226,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,52.077691921,1.100699849,0,41171,0,1194225664,0,1552760,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,53.178418944,1.100701963,0,41122,0,1190961152,0,1538484,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,54.279118588,1.100701689,0,41113,0,1190969344,0,1533680,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,55.37985477,1.100708614,0,41005,0,1188995072,0,1535451,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,56.48048493,1.100699957,0,40879,0,1190363136,0,1528169,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,57.581215301,1.100703,0,41023,0,1190486016,0,1555350,0,0,0,0,1
04-prep-always-129k-r0,use1-az4,58.681933844,1.100712949,0,41025,0,1190555648,0,1551385,0,0,0,0,2
04-prep-always-129k-r0,use1-az4,59.782598968,1.100702558,0,41247,0,1193336832,0,1538455,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,0.346337228,1.10066834,0,12710,0,314400768,0,408239,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,1.446949369,1.100666752,0,42456,0,1187475456,0,1625498,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az1,2.547637811,1.100661992,0,42534,0,1192398848,0,1615964,0,0,0,0,12
05-prep-adaptive-129k-r0,use1-az1,3.648319937,1.100666051,0,42551,0,1190543360,0,1646207,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,4.749031446,1.100666319,0,42608,0,1191796736,0,1659576,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,5.849630864,1.100664393,0,42612,0,1192013824,0,1670454,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,6.95025872,1.100668323,0,42527,0,1189326848,0,1659369,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,8.05098342,1.100666244,0,42695,0,1194598400,0,1663204,0,0,0,0,14
05-prep-adaptive-129k-r0,use1-az1,9.151623188,1.100662566,0,42690,0,1194049536,0,1681643,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,10.252258465,1.100669061,0,42589,0,1191313408,0,1683934,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,11.352982356,1.100666565,0,42471,0,1187864576,0,1660887,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,12.453614042,1.100663279,0,42465,0,1187852288,0,1672009,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,13.554253614,1.10067174,0,42545,0,1188257792,0,1675506,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,14.654971451,1.100664935,0,42576,0,1192239104,0,1687977,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,15.755609146,1.100663524,0,42411,0,1187229696,0,1652090,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az1,16.856322882,1.10066053,0,42347,0,1185124352,0,1663972,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,17.956958212,1.10066449,0,42611,0,1191944192,0,1672581,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az1,19.057617929,1.100665272,0,42571,0,1191919616,0,1664436,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,20.158253899,1.100663782,0,42607,0,1194655744,0,1659804,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,21.258938888,1.100674349,0,42565,0,1191677952,0,1670585,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,22.359614676,1.10066516,0,42396,0,1186750464,0,1652053,0,0,0,0,4
05-prep-adaptive-129k-r0,use1-az1,23.460256607,1.100664388,0,42497,0,1188245504,0,1648590,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,24.560942554,1.100665173,0,42370,0,1185304576,0,1662659,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,25.66163912,1.100665169,0,42522,0,1190690816,0,1675891,0,0,0,0,12
05-prep-adaptive-129k-r0,use1-az1,26.762257937,1.100666981,0,42428,0,1187454976,0,1665873,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az1,27.862985499,1.100669195,0,42587,0,1193938944,0,1649823,0,0,0,0,4
05-prep-adaptive-129k-r0,use1-az1,28.963580718,1.100669659,0,42497,0,1189474304,0,1657526,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,30.064254843,1.100667685,0,42628,0,1193713664,0,1661835,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,31.164954085,1.100667762,0,42571,0,1191288832,0,1670138,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,32.265613912,1.100666645,0,42394,0,1185685504,0,1644754,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,33.366252907,1.100666861,0,42436,0,1187205120,0,1652598,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,34.466984638,1.100680678,0,42710,0,1195933696,0,1659270,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,35.567658011,1.100670483,0,42439,0,1187536896,0,1647992,0,0,0,0,16
05-prep-adaptive-129k-r0,use1-az1,36.668345553,1.100673397,0,42503,0,1190735872,0,1660880,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,37.768981996,1.100671408,0,42361,0,1186451456,0,1646090,0,0,0,0,4
05-prep-adaptive-129k-r0,use1-az1,38.869638696,1.100668776,0,42653,0,1194057728,0,1685206,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,39.970340478,1.100668674,0,42684,0,1194201088,0,1660588,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,41.070980488,1.100667741,0,42557,0,1189974016,0,1671871,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,42.171690786,1.100670555,0,42460,0,1187569664,0,1652396,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,43.272323536,1.100665991,0,42481,0,1189068800,0,1649930,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az1,44.373050493,1.100672804,0,42485,0,1189199872,0,1652917,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,45.473762204,1.100668771,0,42416,0,1187459072,0,1682654,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,46.574332984,1.100669996,0,42306,0,1184866304,0,1645172,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,47.675000916,1.10066807,0,42375,0,1186877440,0,1671867,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,48.775653863,1.100667706,0,42326,0,1186578432,0,1633517,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,49.876327515,1.100666063,0,42563,0,1193005056,0,1658004,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,50.977025327,1.100665993,0,42228,0,1182638080,0,1631096,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,52.077701628,1.100668624,0,42555,0,1191690240,0,1672986,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,53.178347353,1.100666939,0,42448,0,1189134336,0,1647922,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,54.279059359,1.100673309,0,42457,0,1190273024,0,1664636,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,55.379718889,1.100669181,0,42387,0,1187274752,0,1654618,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az1,56.480379669,1.100674799,0,42419,0,1188638720,0,1651268,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,57.58109813,1.100671204,0,42379,0,1188237312,0,1665221,0,0,0,0,11
05-prep-adaptive-129k-r0,use1-az1,58.681736652,1.100673972,0,42474,0,1188225024,0,1664260,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az1,59.782444365,1.100671542,0,42524,0,1192382464,0,1664794,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,0.449600845,1.100713369,0,16663,0,423956480,0,557374,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,1.550370371,1.100723741,0,42635,0,1190473728,0,1644097,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,2.651014568,1.100725255,0,42816,0,1196490752,0,1694992,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,3.751715499,1.100712224,0,42585,0,1188806656,0,1690384,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,4.852435636,1.100698286,0,42691,0,1192476672,0,1692642,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,5.953447775,1.100715629,0,42756,0,1194655744,0,1703600,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,7.053906369,1.10072544,0,42619,0,1188999168,0,1719234,0,0,0,0,11
05-prep-adaptive-129k-r0,use1-az2,8.15462447,1.1007221,0,42853,0,1198309376,0,1701756,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,9.255375871,1.100719245,0,42680,0,1191309312,0,1731169,0,0,0,0,17
05-prep-adaptive-129k-r0,use1-az2,10.356023031,1.100715654,0,42682,0,1192312832,0,1719716,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,11.456776854,1.100721672,0,42603,0,1190256640,0,1725438,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,12.55747954,1.100712224,0,42478,0,1186304000,0,1713548,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,13.658280008,1.100722969,0,42700,0,1191165952,0,1768255,0,0,0,0,17
05-prep-adaptive-129k-r0,use1-az2,14.758950827,1.10072069,0,42617,0,1190400000,0,1758090,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,15.859645898,1.100723142,0,42474,0,1185865728,0,1735275,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,16.960335165,1.100709031,0,42635,0,1190572032,0,1705607,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,18.061143911,1.100713188,0,42799,0,1195433984,0,1729008,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,19.161839233,1.100716776,0,42654,0,1191006208,0,1736823,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,20.26254235,1.100714799,0,42833,0,1196695552,0,1735490,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,21.363222976,1.100724939,0,42760,0,1193336832,0,1743089,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,22.464008324,1.100719676,0,42570,0,1188139008,0,1711887,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az2,23.564684981,1.100714008,0,42496,0,1186648064,0,1683353,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,24.665402029,1.100722761,0,42538,0,1187975168,0,1697468,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,25.766134497,1.100726686,0,42715,0,1192591360,0,1735092,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,26.866838045,1.100734776,0,42575,0,1188356096,0,1701894,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,27.967543798,1.100703161,0,42697,0,1194504192,0,1692032,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,29.068252845,1.100710079,0,42585,0,1190313984,0,1687145,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,30.169068948,1.100718437,0,42857,0,1197318144,0,1744401,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,31.269978236,1.100714808,0,42601,0,1190322176,0,1671656,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,32.370390326,1.100721036,0,42542,0,1187966976,0,1739065,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,33.47112788,1.100720587,0,42523,0,1188077568,0,1681371,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,34.571828678,1.100731386,0,42765,0,1194954752,0,1721411,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az2,35.672596218,1.100711074,0,42615,0,1190641664,0,1679875,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,36.773329284,1.100730528,0,42620,0,1190141952,0,1721666,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,37.874057384,1.100731038,0,42617,0,1190141952,0,1705319,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,38.974784053,1.100725654,0,42817,0,1195671552,0,1694684,0,0,0,0,1
05-prep-adaptive-129k-r0,use1-az2,40.07549305,1.100720364,0,42700,0,1193791488,0,1674204,0,0,0,0,4
05-prep-adaptive-129k-r0,use1-az2,41.17621859,1.100714733,0,42546,0,1188667392,0,1669909,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,42.276942418,1.100728526,0,42502,0,1187676160,0,1707919,0,0,0,0,2
05-prep-adaptive-129k-r0,use1-az2,43.377759469,1.100713827,0,42674,0,1192345600,0,1698333,0,0,0,0,3
05-prep-adaptive-129k-r0,use1-az2,44.478467142,1.100724475,0,42605,0,1189167104,0,1701756,0,0,0,0,3
