footprint,layout,rows,phase,extension_phase,line_bytes,seed,rep,pattern,k,extension_denominator,compute_rounds,prefetch_extension,allocated_bytes,reserved_bytes,operations,extension_operations,useful_bytes,model_lines,model_pages,passes,elapsed_ns,ns_per_operation,checksum,logical_checksum,target_ns,calibration_batches,order_fingerprint
larger,dense96,11184800,32,32,64,918273,0,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,2075409874,185.556279415,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,2131822840,190.599996424,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,2009708807,179.682140673,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,537087195,48.0193830019,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,333562690,29.822856913,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1987945289,177.736328678,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,428159642,38.28049156,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,440629476,39.3953826622,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,524135028,46.8613679279,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,0,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,328065338,29.3313548745,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,32,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,365439600,32.6728774766,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,32,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,469166317,41.9467775016,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,1,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,2086782465,186.573069255,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,8,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,363682624,32.5157914312,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,8,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,330198012,29.5220309706,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,1,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,2090010635,186.861690419,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,8,1,0,0,1073741824,1073750016,11184800,11184800,1073740800,22369600,11359562,1,454506144,40.6360546456,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,1,8,0,0,1073741824,1073750016,11184800,1398100,760566400,17476177,11283165,1,2096641687,187.454553233,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,dense96,11184800,32,32,64,918273,1,random,32,0,0,0,1073741824,1073750016,11184800,0,715827200,16777200,11272181,1,333384105,29.8068901545,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,1,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,2126620843,190.134901205,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,8,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,523346947,46.7909079286,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,32,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,328568506,29.3763416422,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,32,1,0,0,1073745920,1073762304,11184800,11184800,1073740800,33554400,22544362,1,534677697,47.8039568879,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,32,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,439399548,39.285418425,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,8,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,334394233,29.8972027216,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,1,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,2013570256,180.027381446,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,8,8,0,0,1073745920,1073762304,11184800,1398100,760566400,23767700,12757662,1,426807721,38.1596202882,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,split64+32,11184800,32,32,64,918273,1,random,1,0,0,0,1073745920,1073762304,11184800,0,715827200,22369600,11359562,1,1985752910,177.540314534,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,1,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,2150135451,192.237272995,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,32,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,377940801,33.7905730098,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,8,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,463751114,41.4626201631,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,1,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,2152806994,192.476127781,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,32,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,345730942,30.9107844575,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,8,8,0,0,1431658496,1431666688,11184800,1398100,760566400,22369600,11184800,1,382725166,34.2183289822,13654438538987279147,13654438538987279147,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,8,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,346940727,31.0189477684,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,1,0,0,0,1431658496,1431666688,11184800,0,715827200,22369600,11184800,1,2148698961,192.108840659,7408965136162748450,7408965136162748450,3000000,0,1829438261986933641
larger,padded128,11184800,32,32,64,918273,1,random,32,1,0,0,1431658496,1431666688,11184800,11184800,1073740800,22369600,11184800,1,480760436,42.9833735069,16621594756376006176,16621594756376006176,3000000,0,1829438261986933641
